Fecha,Dia_Semana,Festivo,Dia_sin_carro,Hubo_Protesta,Es_COVID,Hay_Evento,Nombre_Evento
18/04/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
19/04/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
20/04/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
21/04/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
22/04/2020,Miercoles,NO,NO,NO,SI,SI,Feria del Libro
23/04/2020,Jueves,NO,NO,NO,SI,SI,Feria del Libro
24/04/2020,Viernes,NO,NO,NO,SI,SI,Feria del Libro
25/04/2020,Sábado,NO,NO,NO,SI,SI,Feria del Libro
26/04/2020,Domingo,NO,NO,NO,SI,SI,Feria del Libro
27/04/2020,Lunes,NO,NO,NO,SI,SI,Feria del Libro
28/04/2020,Martes,NO,NO,NO,SI,SI,Feria del Libro
29/04/2020,Miercoles,NO,NO,NO,SI,SI,Feria del Libro
30/04/2020,Jueves,NO,NO,NO,SI,SI,Feria del Libro
01/05/2020,Viernes,SI,NO,NO,SI,SI,Feria del Libro
02/05/2020,Sábado,NO,NO,NO,SI,SI,Feria del Libro
03/05/2020,Domingo,NO,NO,NO,SI,SI,Feria del Libro
04/05/2020,Lunes,NO,NO,NO,SI,SI,Feria del Libro
05/05/2020,Martes,NO,NO,NO,SI,SI,Feria del Libro
06/05/2020,Miercoles,NO,NO,NO,SI,SI,Feria del Libro
07/05/2020,Jueves,NO,NO,NO,SI,SI,Feria del Libro
08/05/2020,Viernes,NO,NO,NO,SI,SI,Feria del Libro
09/05/2020,Sábado,NO,NO,NO,SI,SI,Feria del Libro
10/05/2020,Domingo,NO,NO,NO,SI,SI,Dia de la Madre
11/05/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
12/05/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
13/05/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
14/05/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
15/05/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
16/05/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
17/05/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
18/05/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
19/05/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
20/05/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
21/05/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
22/05/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
23/05/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
24/05/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
25/05/2020,Lunes,SI,NO,NO,SI,NO,Sin_Registro
26/05/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
27/05/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
28/05/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
29/05/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
30/05/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
31/05/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
01/06/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
02/06/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
03/06/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
04/06/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
05/06/2020,Viernes,NO,NO,NO,SI,SI,Dia del Medio Ambiente
06/06/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
07/06/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
08/06/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
09/06/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
10/06/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
11/06/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
12/06/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
13/06/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
14/06/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
15/06/2020,Lunes,SI,NO,NO,SI,NO,Sin_Registro
16/06/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
17/06/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
18/06/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
19/06/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
20/06/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
21/06/2020,Domingo,NO,NO,NO,SI,SI,Dia del Padre
22/06/2020,Lunes,SI,NO,NO,SI,NO,Sin_Registro
23/06/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
24/06/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
25/06/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
26/06/2020,Viernes,NO,NO,NO,SI,SI,Dia del Orgullo LGBTIQ+
27/06/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
28/06/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
29/06/2020,Lunes,SI,NO,NO,SI,NO,Sin_Registro
30/06/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
01/07/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
02/07/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
03/07/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
04/07/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
05/07/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
06/07/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
07/07/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
08/07/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
09/07/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
10/07/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
11/07/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
12/07/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
13/07/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
14/07/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
15/07/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
16/07/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
17/07/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
18/07/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
19/07/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
20/07/2020,Lunes,SI,NO,NO,SI,SI,Dia de la Independencia
21/07/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
22/07/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
23/07/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
24/07/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
25/07/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
26/07/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
27/07/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
28/07/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
29/07/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
30/07/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
31/07/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
01/08/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
02/08/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
03/08/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
04/08/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
05/08/2020,Miercoles,NO,NO,NO,SI,SI,Ciclovía Nocturna
06/08/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
07/08/2020,Viernes,SI,NO,NO,SI,NO,
08/08/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
09/08/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
10/08/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
11/08/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
12/08/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
13/08/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
14/08/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
15/08/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
16/08/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
17/08/2020,Lunes,SI,NO,NO,SI,NO,Sin_Registro
18/08/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
19/08/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
20/08/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
21/08/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
22/08/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
23/08/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
24/08/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
25/08/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
26/08/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
27/08/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
28/08/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
29/08/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
30/08/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
31/08/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
01/09/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
02/09/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
03/09/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
04/09/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
05/09/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
06/09/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
07/09/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
08/09/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
09/09/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
10/09/2020,Jueves,NO,NO,SI,SI,NO,Sin_Registro
11/09/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
12/09/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
13/09/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
14/09/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
15/09/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
16/09/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
17/09/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
18/09/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
19/09/2020,Sábado,NO,NO,NO,SI,SI,Dia del Amor y la Amistad
20/09/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
21/09/2020,Lunes,NO,NO,SI,SI,NO,Sin_Registro
22/09/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
23/09/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
24/09/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
25/09/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
26/09/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
27/09/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
28/09/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
29/09/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
30/09/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
01/10/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
02/10/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
03/10/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
04/10/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
05/10/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
06/10/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
07/10/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
08/10/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
09/10/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
10/10/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
11/10/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
12/10/2020,Lunes,SI,NO,NO,SI,NO,Sin_Registro
13/10/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
14/10/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
15/10/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
16/10/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
17/10/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
18/10/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
19/10/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
20/10/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
21/10/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
22/10/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
23/10/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
24/10/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
25/10/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
26/10/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
27/10/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
28/10/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
29/10/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
30/10/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
31/10/2020,Sábado,NO,NO,NO,SI,SI,Halloween
01/11/2020,Domingo,NO,NO,NO,SI,SI,Dia de Todos los Santos
02/11/2020,Lunes,SI,NO,NO,SI,NO,Sin_Registro
03/11/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
04/11/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
05/11/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
06/11/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
07/11/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
08/11/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
09/11/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
10/11/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
11/11/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
12/11/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
13/11/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
14/11/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
15/11/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
16/11/2020,Lunes,SI,NO,NO,SI,NO,Sin_Registro
17/11/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
18/11/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
19/11/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
20/11/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
21/11/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
22/11/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
23/11/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
24/11/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
25/11/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
26/11/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
27/11/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
28/11/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
29/11/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
30/11/2020,Lunes,NO,NO,NO,SI,NO,Sin_Registro
01/12/2020,Martes,NO,NO,NO,SI,NO,Sin_Registro
02/12/2020,Miercoles,NO,NO,NO,SI,NO,Sin_Registro
03/12/2020,Jueves,NO,NO,NO,SI,NO,Sin_Registro
04/12/2020,Viernes,NO,NO,NO,SI,NO,Sin_Registro
05/12/2020,Sábado,NO,NO,NO,SI,NO,Sin_Registro
06/12/2020,Domingo,NO,NO,NO,SI,NO,Sin_Registro
07/12/2020,Lunes,NO,NO,NO,SI,SI,Velitas
08/12/2020,Martes,SI,NO,NO,SI,SI,Alumbrados navideños Bogota
09/12/2020,Miercoles,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
10/12/2020,Jueves,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
11/12/2020,Viernes,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
12/12/2020,Sábado,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
13/12/2020,Domingo,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
14/12/2020,Lunes,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
15/12/2020,Martes,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
16/12/2020,Miercoles,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
17/12/2020,Jueves,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
18/12/2020,Viernes,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
19/12/2020,Sábado,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
20/12/2020,Domingo,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
21/12/2020,Lunes,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
22/12/2020,Martes,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
23/12/2020,Miercoles,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
24/12/2020,Jueves,NO,NO,NO,SI,SI,Nochebuena
25/12/2020,Viernes,SI,NO,NO,SI,SI,Navidad
26/12/2020,Sábado,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
27/12/2020,Domingo,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
28/12/2020,Lunes,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
29/12/2020,Martes,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
30/12/2020,Miercoles,NO,NO,NO,SI,SI,Alumbrados navideños Bogota
31/12/2020,Jueves,NO,NO,NO,SI,SI,Nochevieja
